,player_id,Player,pos,age,tm,g,gs,mp,fg,fga,fg_percent,threepoint,threepoint_att,threepoint_percent,twopoint,twopoint_att,twopoint_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,per,ts_percent,threepoint_attr,ftr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,principal component 1,principal component 2,principal component 3,class
121,121,Dewayne Dedmon,C,31,MIA,16,0,210,7.9,11.1,0.708,0.2,0.9,0.2,7.7,10.3,0.75,3.4,4.6,0.741,4.8,9.9,14.7,2.1,1.5,1.0,2.2,6.2,19.4,24.5,0.735,0.077,0.415,15.5,31.0,23.4,9.6,2.1,3.0,14.5,19.3,0.7,0.4,1.1,0.256,1.2,0.5,1.7,0.2,-6.124859822226488,4.777300339255897,-0.8830765565584433,3
122,122,Matthew Dellavedova,PG,30,CLE,13,1,224,2.3,9.0,0.25,0.6,4.0,0.16,1.6,5.0,0.323,0.6,0.6,1.0,1.0,2.9,3.9,9.3,0.6,0.2,1.0,3.4,5.8,7.3,0.312,0.446,0.071,2.9,9.2,6.0,35.3,0.9,0.4,9.4,12.4,-0.1,0.1,0.0,0.005,-4.5,-1.9,-6.4,-0.3,4.5068316804305875,-0.5918983690306727,0.8902072562293258,1
123,123,DeMar DeRozan,PF,31,SAS,61,61,2056,8.0,16.1,0.495,0.3,1.3,0.257,7.6,14.8,0.515,6.8,7.7,0.88,0.7,3.8,4.5,7.4,1.0,0.3,2.1,2.2,23.0,22.0,0.591,0.08,0.478,2.0,11.6,6.7,32.0,1.3,0.6,9.7,26.1,5.9,1.5,7.4,0.172,3.2,-0.1,3.1,2.6,-5.17762716627697,-3.3298937601827125,3.4806247651329913,0
124,124,Mamadi Diakite,PF,24,MIL,14,1,141,4.1,10.2,0.4,0.3,2.0,0.125,3.8,8.2,0.469,2.8,3.6,0.786,2.0,6.6,8.7,2.0,1.8,1.5,0.8,4.1,11.2,12.3,0.477,0.2,0.35,6.2,18.7,12.7,7.0,2.3,3.8,6.1,14.6,0.1,0.2,0.3,0.102,-3.3,0.9,-2.4,0.0,-0.29768259880025844,2.856836502258594,-1.0420093975233062,3
125,125,Hamidou Diallo,SG-SF,22,TOT,52,9,1226,6.6,13.8,0.477,0.8,2.4,0.341,5.8,11.4,0.505,3.8,5.9,0.64,1.7,6.3,8.0,3.0,1.2,0.7,2.2,3.9,17.7,14.3,0.541,0.174,0.426,5.1,18.8,11.9,13.3,1.6,1.7,12.0,22.2,0.3,1.3,1.6,0.063,-2.2,0.1,-2.1,0.0,-1.678380043416097,0.9968687613051933,1.4297597868455882,3
126,126,Gorgui Dieng,C,31,TOT,38,1,552,5.5,10.6,0.521,2.0,4.6,0.429,3.6,6.1,0.591,3.8,4.4,0.866,2.6,6.5,9.1,3.1,1.7,1.0,2.1,3.7,16.8,19.2,0.67,0.429,0.411,7.6,19.5,13.5,12.0,2.3,2.6,14.3,17.4,1.3,0.8,2.1,0.185,1.8,1.5,3.4,0.7,-2.7092602756104527,0.17594504703990377,-1.5179312446574305,3
127,127,Spencer Dinwiddie,SG,27,BRK,3,3,64,3.4,9.0,0.375,1.1,3.9,0.286,2.3,5.1,0.444,3.4,3.4,1.0,0.0,7.3,7.3,5.1,1.1,0.6,2.8,2.3,11.3,10.1,0.536,0.438,0.375,0.0,21.3,11.2,17.6,1.5,1.4,21.2,16.1,0.0,0.1,0.1,0.045,-2.4,2.6,0.2,0.0,0.8417507971247608,0.12642378183126596,-0.2194801473341233,1
128,128,Donte DiVincenzo,SG,24,MIL,66,66,1814,5.0,12.0,0.42,2.6,6.9,0.379,2.4,5.1,0.475,1.0,1.4,0.718,1.6,5.9,7.5,4.0,1.4,0.3,1.8,2.2,13.7,13.0,0.542,0.574,0.118,4.9,16.7,11.0,14.2,1.9,0.7,12.5,16.7,1.5,2.1,3.6,0.095,-0.2,0.4,0.3,1.0,0.15453398624526143,-1.3988115389977527,-1.0200622713338097,1
129,129,Luka Dončić,PG,21,DAL,66,66,2262,10.3,21.5,0.479,3.1,8.7,0.35,7.2,12.8,0.567,5.5,7.5,0.73,0.9,7.5,8.4,9.0,1.0,0.6,4.5,2.4,29.1,25.3,0.587,0.406,0.349,2.7,22.9,12.8,44.1,1.4,1.5,15.3,36.0,5.1,2.6,7.7,0.163,6.1,0.7,6.8,5.1,-7.093937333916947,-5.0831720136612715,5.074365704279088,0
130,130,Luguentz Dort,SG,21,OKC,52,52,1543,5.8,14.9,0.387,2.6,7.7,0.343,3.1,7.2,0.432,2.8,3.8,0.744,0.9,3.5,4.4,2.1,1.0,0.4,1.8,3.1,17.0,10.1,0.513,0.515,0.257,2.5,10.3,6.4,8.8,1.4,1.1,10.0,21.7,-0.6,1.0,0.3,0.011,-2.6,-0.9,-3.5,-0.6,2.029652321445126,-1.4154350665697202,0.5931574107842753,1
131,131,Damyean Dotson,SG,26,CLE,46,7,907,4.7,11.6,0.406,1.8,6.3,0.289,2.9,5.3,0.545,1.0,1.4,0.667,0.2,3.5,3.7,3.6,0.6,0.2,1.7,1.7,12.2,8.1,0.499,0.543,0.123,0.6,11.1,5.7,15.1,0.9,0.4,12.0,16.9,-0.4,0.3,0.0,-0.002,-3.4,-1.4,-4.8,-0.6,3.4502575482760443,-1.1469396291919711,-0.24034614279363625,1
132,132,Devon Dotson,PG,21,CHI,11,0,50,7.9,15.1,0.524,0.7,5.0,0.143,7.2,10.1,0.714,0.0,0.0,0.0,1.4,2.2,3.6,5.0,2.9,0.0,0.0,2.2,16.6,19.3,0.548,0.333,0.0,4.5,6.6,5.5,21.4,3.9,0.0,0.0,18.2,0.1,0.1,0.2,0.177,-0.1,2.2,2.1,0.1,-0.167654279111115,-1.7386667193014445,-2.594077101621964,1
133,133,Sekou Doumbouya,PF,20,DET,56,11,869,4.4,11.7,0.379,1.1,4.8,0.226,3.4,6.9,0.485,1.9,2.7,0.703,1.6,4.3,5.9,1.9,1.0,0.4,1.8,3.9,11.8,6.9,0.459,0.408,0.227,4.9,13.5,9.2,8.0,1.4,0.9,12.4,17.8,-0.9,0.7,-0.2,-0.012,-5.4,-1.3,-6.7,-1.0,2.739426915788806,1.2442672318875678,0.3565916439106897,1
134,134,PJ Dozier,SG,24,DEN,50,6,1088,4.9,11.7,0.417,1.6,4.9,0.315,3.3,6.8,0.49,1.4,2.2,0.636,1.2,4.9,6.0,3.0,1.0,0.7,1.5,2.8,12.7,10.4,0.501,0.42,0.186,3.7,15.3,9.5,11.2,1.4,2.0,10.7,17.2,0.1,1.1,1.1,0.051,-2.3,-0.4,-2.6,-0.2,1.3302807021635414,0.18739107473860456,-0.46637896584808763,1
135,135,Goran Dragić,PG,34,MIA,50,11,1337,6.5,14.9,0.432,2.5,6.6,0.373,4.0,8.4,0.479,2.7,3.3,0.828,0.7,3.9,4.6,5.9,0.9,0.2,3.2,3.0,18.1,13.0,0.552,0.44,0.22,2.2,12.1,7.2,25.9,1.2,0.6,16.2,24.5,0.2,1.2,1.3,0.048,-1.1,-1.3,-2.3,-0.1,0.7092682081536188,-2.4156581787977998,1.816013560877312,1
136,136,Andre Drummond,C,27,TOT,46,46,1242,8.2,16.6,0.493,0.0,0.2,0.0,8.2,16.3,0.5,3.6,5.9,0.6,4.8,11.2,16.0,2.7,1.8,1.4,3.6,4.3,19.9,19.4,0.519,0.014,0.358,14.8,35.2,24.9,13.2,2.5,3.5,15.8,27.6,-0.6,2.5,2.0,0.077,-1.7,0.5,-1.2,0.3,-5.807488283913604,5.291200271569828,3.0233988686749593,3
137,137,Jared Dudley,PF,35,LAL,12,0,81,0.9,4.0,0.222,0.9,2.7,0.333,0.0,1.3,0.0,0.0,0.0,0.0,1.8,7.6,9.3,2.2,0.4,0.4,0.9,3.1,2.7,4.4,0.333,0.667,0.0,5.6,23.5,14.6,7.6,0.6,1.1,18.2,5.9,0.0,0.1,0.1,0.053,-4.4,0.9,-3.5,0.0,4.842845500890764,3.5669289421936323,-1.1414486255157184,1
138,138,Kris Dunn,PG,26,ATL,4,0,45,0.8,9.6,0.083,0.0,1.6,0.0,0.8,8.0,0.1,2.4,3.2,0.75,0.0,4.8,4.8,1.6,1.6,1.6,2.4,8.0,4.0,-5.7,0.182,0.167,0.333,0.0,14.3,7.3,5.4,2.2,3.9,17.9,16.2,-0.2,0.1,-0.2,-0.202,-13.7,-0.1,-13.7,-0.1,6.05167501769586,4.127231980134812,2.638438369840774,2
139,139,Kevin Durant,PF,32,BRK,35,32,1157,10.1,18.8,0.537,2.6,5.9,0.45,7.4,12.9,0.577,6.5,7.4,0.882,0.4,7.3,7.7,6.1,0.8,1.4,3.7,2.2,29.3,26.4,0.666,0.313,0.395,1.3,21.3,11.8,27.5,1.0,3.4,14.5,31.2,3.7,1.2,5.0,0.206,6.4,0.8,7.2,2.7,-6.476711776004522,-3.4747250535283714,3.030169451898323,0
140,140,Anthony Edwards,SG,19,MIN,72,55,2314,7.9,18.8,0.417,2.7,8.1,0.329,5.2,10.8,0.483,3.3,4.2,0.776,0.9,4.3,5.2,3.3,1.3,0.6,2.5,2.0,21.7,13.9,0.523,0.429,0.225,2.7,13.5,7.9,14.6,1.7,1.3,10.7,27.0,-0.6,1.4,0.8,0.017,-0.4,-1.7,-2.1,-0.1,0.015279983382307403,-2.261043975207855,1.9839650914362652,1
141,141,Carsen Edwards,SG,22,BOS,31,1,276,6.1,14.5,0.423,2.3,8.2,0.286,3.8,6.3,0.604,1.4,1.7,0.846,0.4,3.0,3.4,1.8,0.9,0.1,0.9,3.3,16.0,10.2,0.527,0.568,0.117,1.2,9.4,5.2,7.4,1.2,0.3,5.7,19.3,0.1,0.2,0.3,0.051,-3.2,-1.3,-4.5,-0.2,2.5718064541337218,-1.8423224292573572,-0.6914679229691751,1
142,142,CJ Elleby,SF,20,POR,30,0,192,4.7,12.4,0.379,1.3,6.4,0.206,3.4,6.0,0.563,2.1,2.8,0.733,2.1,3.9,6.0,1.9,1.1,0.6,0.9,5.1,12.7,9.4,0.468,0.515,0.227,6.0,12.0,8.9,7.1,1.5,1.4,6.4,17.4,0.0,0.1,0.1,0.032,-4.0,-0.9,-4.9,-0.1,2.0357564536469175,0.8637164707039553,-0.36454163256444777,1
143,143,Henry Ellenson,PF,24,TOR,2,0,38,4.7,13.3,0.357,1.9,8.5,0.222,2.8,4.7,0.6,2.8,3.8,0.75,2.8,8.5,11.4,4.7,0.0,0.0,0.0,6.6,14.2,12.8,0.476,0.643,0.286,8.4,27.0,17.4,18.9,0.0,0.0,0.0,17.9,0.1,0.0,0.1,0.127,-1.7,-0.1,-1.8,0.0,-0.13215254968505408,1.432570795600611,0.28829222043729386,1
144,144,Wayne Ellington,SG,33,DET,46,31,1012,5.3,12.0,0.441,4.1,9.8,0.422,1.2,2.2,0.524,1.0,1.2,0.8,0.4,2.6,3.0,2.4,0.6,0.3,1.2,2.1,15.7,12.2,0.625,0.814,0.104,1.3,8.1,4.7,10.2,0.9,0.8,8.5,16.7,1.3,0.5,1.9,0.088,1.1,-1.3,-0.2,0.5,2.529781129245209,-3.4853780563768195,-1.8575778156942886,1
145,145,Joel Embiid,C,26,PHI,51,51,1585,10.5,20.4,0.513,1.3,3.5,0.377,9.2,16.9,0.541,10.7,12.4,0.859,2.6,9.7,12.2,3.3,1.1,1.6,3.6,2.8,33.0,30.3,0.636,0.171,0.61,8.0,29.1,18.7,16.2,1.5,3.9,12.2,35.3,5.6,3.2,8.8,0.266,6.3,1.2,7.5,3.8,-11.037127378611789,-1.1833832190444085,5.018266160908141,0
146,146,James Ennis III,SF,30,ORL,41,37,986,4.2,8.9,0.473,1.6,3.8,0.433,2.6,5.1,0.504,2.6,3.2,0.805,1.6,4.5,6.1,2.3,1.2,0.3,1.3,3.1,12.6,12.5,0.613,0.428,0.358,4.4,13.4,8.7,9.3,1.6,0.6,11.3,13.9,1.3,0.7,2.0,0.097,-1.9,-0.3,-2.2,-0.1,0.7232492628867713,-0.1984497887915013,-1.465999313779031,1
147,147,Drew Eubanks,C,23,SAS,54,3,755,5.5,9.8,0.566,0.1,0.1,1.0,5.4,9.7,0.562,3.7,5.1,0.726,3.5,8.0,11.5,2.0,0.9,2.3,2.1,4.2,14.8,17.9,0.618,0.01,0.517,10.2,24.0,17.0,7.9,1.2,5.5,15.2,17.1,1.2,1.1,2.3,0.145,-1.0,1.0,0.0,0.4,-3.949752058569521,3.130379099051605,-0.6986999478157434,3
148,148,Dante Exum,SG,25,CLE,6,3,116,3.1,8.1,0.385,0.6,3.4,0.182,2.5,4.7,0.533,0.3,0.6,0.5,0.6,4.7,5.3,4.0,1.2,0.6,2.2,2.8,7.1,5.9,0.428,0.423,0.077,1.9,14.8,8.2,15.8,1.7,1.5,20.7,12.7,-0.2,0.1,-0.1,-0.025,-5.4,1.6,-3.8,-0.1,3.396707908207227,1.2878470942596152,-0.957085677298323,1
149,149,Tacko Fall,C,25,BOS,19,0,136,5.6,7.7,0.724,0.0,0.0,0.0,5.6,7.7,0.724,1.3,4.0,0.333,4.2,9.5,13.8,0.8,0.3,5.3,1.6,5.8,12.4,19.6,0.66,0.0,0.517,13.0,29.7,21.3,3.1,0.4,13.7,14.4,13.2,0.2,0.3,0.5,0.177,-1.7,2.9,1.2,0.1,-5.011913635930487,9.04594480810575,-2.3449079599236344,3
150,150,Derrick Favors,C,29,UTA,68,0,1039,5.4,8.4,0.638,0.0,0.1,0.0,5.4,8.4,0.643,2.0,2.8,0.738,4.8,8.2,13.0,1.5,1.1,2.4,1.2,5.0,12.8,19.7,0.663,0.008,0.329,14.7,23.3,19.2,6.0,1.5,5.3,11.5,13.0,2.9,2.2,5.1,0.237,0.3,2.4,2.6,1.2,-5.359075113578218,5.194327020886199,-2.136835493083594,3
151,151,Cristiano Felício,C,28,CHI,18,0,84,3.0,5.6,0.538,0.0,0.9,0.0,3.0,4.7,0.636,3.9,6.9,0.563,4.3,6.9,11.1,3.9,1.7,0.0,1.7,4.3,9.9,14.7,0.574,0.154,1.231,13.3,20.9,17.2,13.6,2.3,0.0,16.6,12.4,0.2,0.1,0.3,0.151,-1.1,1.2,0.1,0.0,-2.0464231872097276,4.402675811632786,-0.8355420083631669,3
152,152,Terrance Ferguson,SG,22,PHI,13,0,49,0.7,5.1,0.143,0.0,3.7,0.0,0.7,1.5,0.5,0.0,0.0,0.0,0.0,0.7,0.7,1.5,0.7,0.0,2.9,5.1,1.5,-7.1,0.143,0.714,0.0,0.0,2.2,1.1,4.9,1.0,0.0,36.4,9.7,-0.2,0.0,-0.2,-0.161,-12.1,-2.2,-14.3,-0.2,9.827199568763058,2.49618969889704,1.2702331352788716,2
153,153,Bruno Fernando,C,22,ATL,33,0,226,2.9,7.0,0.409,0.0,0.3,0.0,2.9,6.7,0.429,2.4,3.5,0.682,2.5,9.9,12.4,1.6,0.6,0.5,3.3,3.7,8.1,6.2,0.475,0.045,0.5,7.9,29.4,18.9,5.8,0.9,1.2,28.1,14.4,-0.3,0.3,-0.1,-0.019,-6.1,-0.4,-6.5,-0.3,0.7462468393964976,5.814709872679092,1.3104159898489098,3
154,154,Yogi Ferrell,PG,27,TOT,10,0,136,5.3,15.1,0.351,2.4,7.4,0.321,2.9,7.7,0.379,1.9,2.4,0.778,1.3,3.7,5.0,5.8,1.9,0.8,0.8,2.9,14.8,14.4,0.459,0.491,0.158,4.1,11.4,7.8,22.9,2.5,2.0,4.7,20.7,0.1,0.2,0.3,0.099,-0.5,0.8,0.2,0.1,0.9554114884587752,-2.0358524385400165,-0.34487598648441703,1
155,155,Dorian Finney-Smith,PF,27,DAL,60,60,1921,4.1,8.7,0.472,2.2,5.7,0.394,1.9,3.1,0.616,0.6,0.8,0.756,1.8,4.3,6.1,1.9,1.0,0.5,0.9,2.6,11.1,12.0,0.609,0.648,0.088,5.7,13.0,9.3,7.2,1.3,1.2,9.0,12.2,2.8,1.6,4.4,0.11,0.2,0.0,0.1,1.0,0.6118828071522433,-0.860477406761191,-2.7640117706954883,1
156,156,Malik Fitts,PF,23,LAC,3,0,11,3.3,9.8,0.333,3.3,6.5,0.5,0.0,3.3,0.0,0.0,0.0,0.0,0.0,9.8,9.8,0.0,0.0,0.0,0.0,9.8,9.8,2.9,0.5,0.667,0.0,0.0,29.8,15.3,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0,0.049,-7.0,-2.1,-9.1,0.0,4.745858108066145,2.497723404415963,-0.6032211476204218,1
157,157,Malachi Flynn,PG,22,TOR,47,14,928,4.9,13.2,0.374,2.1,6.5,0.321,2.8,6.7,0.424,1.7,2.2,0.804,0.4,4.1,4.5,5.3,1.5,0.3,1.7,2.6,13.7,10.9,0.484,0.494,0.165,1.1,13.0,6.9,21.4,2.0,0.8,10.5,19.0,0.0,0.8,0.8,0.041,-2.5,-0.2,-2.6,-0.1,1.9625667670338929,-1.9319301058785268,0.06391271706254821,1
158,158,Bryn Forbes,SG,27,MIL,70,10,1354,6.6,14.1,0.473,4.1,9.1,0.452,2.6,5.0,0.511,1.2,1.6,0.77,0.3,2.7,3.0,1.2,0.6,0.0,1.2,2.0,18.6,12.8,0.631,0.645,0.115,0.9,7.6,4.3,4.5,0.8,0.1,7.3,18.5,2.0,0.7,2.7,0.096,0.4,-1.7,-1.3,0.2,1.8939274961121226,-3.582918993551129,-1.2759093883942922,1
159,159,Trent Forrest,PG,22,UTA,30,0,302,3.8,8.5,0.451,0.6,3.1,0.192,3.2,5.4,0.6,2.3,2.3,1.0,1.3,3.9,5.2,5.4,1.1,0.5,2.5,2.6,10.5,11.2,0.554,0.366,0.268,4.0,11.1,7.7,19.9,1.5,1.1,20.9,14.3,0.3,0.4,0.7,0.106,-2.5,1.2,-1.3,0.1,1.0218618839009752,0.052878241617667965,-0.8002669615219166,1
160,160,Evan Fournier,SF-SG,28,TOT,42,36,1259,7.1,15.5,0.457,3.3,8.1,0.413,3.7,7.4,0.504,3.1,3.9,0.788,0.3,3.4,3.7,4.1,1.3,0.5,2.1,2.7,20.6,16.7,0.598,0.523,0.253,0.8,10.2,5.4,18.6,1.8,1.4,10.8,23.1,1.8,1.0,2.8,0.107,1.5,-0.4,1.1,1.0,-0.36417950005777355,-3.7210812874179564,0.3256915091566312,1
161,161,De'Aaron Fox,PG,23,SAC,58,58,2036,9.4,19.6,0.477,1.8,5.7,0.322,7.5,14.0,0.539,5.3,7.4,0.719,0.6,3.0,3.6,7.4,1.5,0.5,3.1,3.0,25.8,20.7,0.565,0.288,0.376,1.8,9.4,5.5,32.7,2.1,1.1,11.9,31.0,3.4,0.8,4.2,0.098,3.1,-1.3,1.8,2.0,-3.355843369377737,-4.203841037973212,3.874982102182343,0
162,162,Robert Franks,PF,24,ORL,7,0,101,4.6,10.0,0.464,1.8,5.3,0.333,2.9,4.6,0.615,4.3,4.6,0.923,2.1,2.9,5.0,1.8,1.1,1.1,0.7,2.9,15.3,16.5,0.638,0.536,0.464,6.0,8.5,7.2,7.4,1.4,2.7,5.6,15.3,0.3,0.1,0.3,0.158,0.7,-0.8,-0.2,0.0,0.019838802425900685,-0.44604292510731475,-1.773477288865762,1
163,163,Tim Frazier,PG,30,MEM,5,0,62,1.7,11.6,0.15,0.0,4.6,0.0,1.7,7.0,0.25,1.2,3.5,0.333,0.0,4.6,4.6,9.3,1.2,0.6,2.3,4.1,4.6,-0.5,0.177,0.4,0.3,0.0,13.8,6.8,30.8,1.5,1.5,15.0,18.1,-0.3,0.1,-0.2,-0.169,-10.7,-1.2,-11.9,-0.2,5.64232415400559,1.3335299343290685,3.7527385811168865,1
164,164,Enes Freedom,C,28,POR,72,35,1758,6.9,11.5,0.604,0.0,0.1,0.25,6.9,11.4,0.607,2.6,3.4,0.774,5.8,10.5,16.3,1.7,0.7,1.0,1.6,3.4,16.5,22.4,0.636,0.007,0.292,16.8,31.9,24.2,7.2,0.9,2.4,11.0,17.4,5.7,1.7,7.5,0.204,2.1,-1.4,0.6,1.2,-6.652390378299555,4.4473761693481855,0.33590088111019717,3
165,165,Markelle Fultz,PG,22,ORL,8,8,215,6.9,17.4,0.394,0.7,2.7,0.25,6.2,14.7,0.42,2.8,3.2,0.895,0.8,3.3,4.2,7.2,1.3,0.3,3.0,3.0,17.2,12.0,0.458,0.154,0.183,2.3,10.0,6.0,33.1,1.8,0.8,13.8,26.2,-0.3,0.1,-0.1,-0.024,-3.6,-0.9,-4.4,-0.1,0.6656145579645808,-1.453959593436892,3.2807167588899766,1
166,166,Wenyen Gabriel,PF,23,NOP,21,0,241,3.6,9.0,0.4,1.9,4.8,0.406,1.6,4.2,0.393,1.6,2.5,0.647,3.0,5.1,8.1,1.6,1.3,1.2,2.2,4.8,10.8,9.8,0.533,0.533,0.283,9.0,15.3,12.2,5.9,1.8,3.1,18.2,14.4,0.0,0.3,0.3,0.052,-3.2,-0.1,-3.3,-0.1,1.698478389611217,2.141342290956111,-1.052196680625852,1
167,167,Daniel Gafford,PF-C,22,TOT,54,11,791,7.0,10.2,0.684,0.0,0.0,0.0,7.0,10.2,0.684,3.3,4.9,0.667,4.3,6.2,10.5,1.3,1.2,3.4,1.9,4.5,17.3,22.2,0.697,0.0,0.48,12.9,18.6,15.8,5.3,1.5,8.1,13.1,16.7,2.1,1.3,3.5,0.209,0.6,1.6,2.2,0.8,-5.620325595391654,4.929742971890359,-1.2328326701877579,3
168,168,Danilo Gallinari,PF,32,ATL,51,4,1222,6.1,14.0,0.434,3.0,7.5,0.406,3.0,6.5,0.466,4.7,5.1,0.925,0.5,5.7,6.2,2.2,0.9,0.3,1.3,3.1,19.9,16.3,0.613,0.535,0.366,1.6,17.0,9.5,9.2,1.2,0.7,7.2,21.2,2.7,1.0,3.7,0.146,1.7,-0.6,1.1,1.0,-1.2202220200780045,-2.524813307132652,0.15756126717722957,1
169,169,Langston Galloway,SG,29,PHO,40,0,438,5.4,12.1,0.449,3.0,7.0,0.424,2.5,5.1,0.484,1.8,1.9,0.957,0.6,2.9,3.5,2.1,0.7,0.0,1.1,2.1,15.6,12.1,0.605,0.578,0.156,1.8,8.9,5.4,8.0,0.9,0.0,7.6,17.3,0.6,0.3,0.9,0.096,-0.1,-0.8,-0.9,0.1,1.9982386680850244,-2.612927738423549,-1.4006027100290592,1
170,170,Darius Garland,PG,21,CLE,54,50,1790,7.3,16.1,0.451,2.1,5.3,0.395,5.2,10.8,0.479,2.3,2.7,0.848,0.5,2.1,2.6,6.6,1.3,0.1,3.3,2.2,18.9,14.2,0.547,0.332,0.165,1.4,6.8,4.0,30.9,1.8,0.3,16.0,24.9,0.3,0.9,1.2,0.033,0.0,-2.1,-2.1,-0.1,0.8304271956417761,-3.445575548347625,2.0132957916948597,1
171,171,Marc Gasol,C,36,LAL,52,42,993,3.2,7.0,0.454,1.8,4.4,0.41,1.4,2.6,0.528,1.3,1.8,0.72,1.4,6.4,7.8,4.0,0.9,2.1,1.9,4.2,9.5,12.2,0.606,0.629,0.258,4.3,19.9,12.2,14.7,1.3,5.2,19.7,11.8,0.8,1.9,2.8,0.133,-1.4,3.7,2.3,1.1,-0.3823041022917019,1.1452138966672016,-2.5907184505998155,1
172,172,Rudy Gay,PF,34,SAS,63,1,1358,7.0,16.6,0.42,2.8,7.4,0.381,4.2,9.3,0.451,2.2,2.7,0.804,1.1,6.9,8.0,2.3,1.2,1.1,1.7,3.0,19.0,14.7,0.532,0.443,0.162,3.2,20.9,11.9,9.7,1.6,2.5,8.8,23.6,0.0,1.7,1.7,0.059,-0.1,0.0,-0.1,0.6,-0.8436451685437675,-0.9002165753871657,0.3626088492050518,1
173,173,Paul George,SF,30,LAC,54,54,1821,8.8,18.8,0.467,3.4,8.2,0.411,5.4,10.6,0.51,3.9,4.5,0.868,0.9,6.2,7.1,5.5,1.2,0.5,3.5,2.6,24.9,20.5,0.598,0.437,0.239,2.9,18.9,11.1,24.6,1.7,1.2,14.5,30.0,3.0,2.3,5.3,0.139,3.9,0.3,4.2,2.9,-3.883713201089693,-3.957583337924267,2.3511219872540927,0
174,174,Taj Gibson,C,35,NYK,45,3,936,3.8,6.1,0.627,0.1,0.6,0.2,3.7,5.5,0.671,1.5,2.1,0.727,3.8,5.8,9.6,1.4,1.2,1.9,0.8,3.8,9.3,16.0,0.661,0.095,0.348,11.6,17.3,14.5,5.4,1.7,5.0,10.8,9.7,2.1,1.7,3.8,0.195,-0.7,2.1,1.3,0.8,-2.8271381658954886,3.797923771575134,-3.4204314770990862,3
175,175,Harry Giles,C,22,POR,38,0,348,4.3,10.0,0.433,0.8,2.4,0.348,3.5,7.7,0.459,1.7,2.8,0.593,3.2,10.6,13.8,3.0,0.8,1.3,2.1,5.6,11.2,12.4,0.496,0.237,0.278,9.3,32.2,20.4,11.3,1.1,3.3,15.5,15.9,0.1,0.4,0.5,0.069,-3.2,0.2,-2.9,-0.1,-1.0951662372515796,4.682178948751567,0.18147859278407974,3
176,176,Shai Gilgeous-Alexander,SG,22,OKC,35,35,1180,8.8,17.2,0.508,2.2,5.2,0.418,6.6,12.1,0.547,5.6,7.0,0.808,0.6,4.5,5.1,6.3,0.8,0.7,3.2,2.1,25.3,21.6,0.623,0.301,0.405,1.7,13.1,7.3,31.2,1.1,1.7,13.7,27.8,2.7,0.8,3.5,0.143,3.9,0.2,4.1,1.8,-3.7641374263742393,-3.5981501114382106,2.789178998233819,0
177,177,Anthony Gill,PF,28,WAS,26,4,218,5.0,9.9,0.5,1.2,4.0,0.292,3.8,5.9,0.639,2.1,2.6,0.813,2.6,5.8,8.4,1.8,1.7,0.7,1.3,4.5,13.2,13.7,0.597,0.4,0.267,7.8,17.0,12.4,6.7,2.1,1.5,10.7,14.2,0.3,0.3,0.6,0.123,-1.6,0.3,-1.3,0.0,-0.3073874479980799,1.5059897537173201,-1.9959436314041676,1
178,178,Freddie Gillespie,PF,23,TOR,20,2,392,4.0,7.7,0.524,0.0,0.0,0.0,4.0,7.7,0.524,2.1,3.0,0.697,3.9,5.1,8.9,0.8,1.2,1.8,1.1,3.9,10.2,13.4,0.563,0.0,0.393,11.4,16.0,13.6,3.2,1.6,5.1,10.9,12.2,0.5,0.5,0.9,0.116,-3.1,-0.1,-3.2,-0.1,-0.905669881894557,4.894244164353601,-1.433310709533278,3
179,179,Rudy Gobert,C,28,UTA,71,71,2187,6.4,9.5,0.675,0.0,0.1,0.0,6.4,9.5,0.68,3.8,6.2,0.623,4.0,11.9,15.8,1.5,0.7,3.1,1.9,2.7,16.7,23.5,0.683,0.007,0.646,12.2,33.5,23.3,6.0,0.9,7.0,13.7,17.0,6.1,5.2,11.3,0.248,2.1,2.8,4.9,3.8,-9.774154161848466,4.727708530497403,-0.2502373284748009,3
180,180,Brandon Goodwin,PG,25,ATL,47,5,620,4.9,12.9,0.377,1.9,6.0,0.311,3.0,7.0,0.433,1.6,2.5,0.651,0.5,3.5,4.0,5.5,1.0,0.0,2.1,2.4,13.2,9.2,0.471,0.462,0.193,1.4,10.6,6.1,21.6,1.3,0.0,13.0,19.5,-0.2,0.4,0.2,0.013,-2.5,-0.6,-3.1,-0.2,2.642397765820639,-1.6647400226074112,0.7661416565291982,1
181,181,Aaron Gordon,PF,25,TOT,50,50,1384,6.0,13.0,0.463,1.5,4.6,0.335,4.5,8.4,0.533,2.5,3.9,0.651,2.0,5.4,7.4,4.2,0.9,0.9,2.5,2.3,16.1,14.5,0.547,0.353,0.299,6.0,16.4,11.1,17.8,1.2,2.3,14.7,20.7,0.7,1.2,1.9,0.066,0.2,-0.1,0.1,0.7,-0.9882525241432099,0.006209942709027583,0.7617147391916238,1
